sample,feature,value,label
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh09KK-153,0.001495317475229265,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh10KK-170,1.4314403610974277e-05,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh11KK-038,0.4388881429816305,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh11KK-180,0.1322760023412872,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh12KK-045,0.6103995105420826,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh13KK-218,0.2591791976222744,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh13KK-223,0.2500004943804401,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh13KK-225,0.2866454232267221,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh16KK-049,0.0894713362630607,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh16KK-302,1.84000420072959e-05,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh18KK-293,0.24907101147880933,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh19KK-299,0.27318461668047994,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh21KK-315,0.06743062946325956,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh21KK-316,5.706260412479914e-06,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh21KK-324,0.15379878947338088,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,mh22KK-060,7.530010541014065e-14,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,verifybamid,0.3561355330263674,Contaminated
NGS41-HD832-S1_90_FFPE8612-S1_3_NGS41-HG006-S1_3_NGS41-NA12878-R05_4,genotypecombo,1.0,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh01KK-002,0.8293746994624389,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh01KK-117,0.5575477725465638,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh01KK-205,8.511573738914374e-05,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh02KK-134,1.7400036544283433e-14,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh04KK-017,0.028679996103475332,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh04KK-030,0.5864503571157413,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh05KK-022,0.7787154488073698,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh05KK-170,0.6578987989829581,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh06KK-008-ALT,1.6300037198584925e-12,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh06KK-026,4.9109078613981253e-14,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh08KK-032,0.33367837712986104,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh09KK-153,4.0786141112774905e-18,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh10KK-170,6.656698163406362e-13,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh11KK-038,0.5255697578757573,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh11KK-180,0.8442527002827627,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh12KK-045,0.3026180188769371,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh13KK-218,0.6558861030059873,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh13KK-223,0.3850888473761531,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh13KK-225,5.46015548848041e-18,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh16KK-049,0.3132506581512526,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh16KK-302,0.17511961179807375,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh18KK-293,0.01432161042126732,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh19KK-299,2.2000050224984667e-07,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh21KK-315,0.6908044462075847,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh21KK-316,0.31810666896190476,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh21KK-324,0.8437517006269356,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,mh22KK-060,4.150009467821615e-11,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,verifybamid,0.32720778014081886,Contaminated
PE1750-S1-R01_80_FFPE9242-S1P_3_FFPE5989-S1P_4_HQ3065-R02_9_FFPE4791-S1_4,genotypecombo,0.673913043478261,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh01KK-002,1.8300041777675383e-11,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh01KK-117,0.2418924121832675,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh01KK-205,0.012522081257692054,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh02KK-134,0.1892473730517527,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh04KK-017,0.023369771130140528,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh04KK-030,4.744774343777487e-06,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh05KK-022,0.48850649326032414,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh05KK-170,0.03908089022167238,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh06KK-008-ALT,0.012367304234555569,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh06KK-026,2.3004253348282579e-10,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh08KK-032,0.05096064531755534,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh09KK-153,4.3005811516514534e-17,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh10KK-170,0.02706337603499445,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh11KK-038,9.14002086665444e-10,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh11KK-180,0.3306274680343272,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh12KK-045,5.250011985777362e-06,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh13KK-218,0.2937767433062819,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh13KK-223,1.5868381810424628e-12,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh13KK-225,5.692474596807461e-11,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh16KK-049,0.07382244353663861,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh16KK-302,0.6166653748470509,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh18KK-293,0.24061281208820565,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh19KK-299,1.0598894197275454e-13,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh21KK-315,0.29900012694806144,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh21KK-316,0.2435029232226055,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh21KK-324,0.2705324408251139,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,mh22KK-060,0.9866813115934344,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,verifybamid,0.31599595300530653,Contaminated
HQ4496-05_80_HQ7603-05_15_NGS41-HG006-S1_5,genotypecombo,0.7391304347826086,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh01KK-002,0.0001592213635023729,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh01KK-117,0.9837206032814226,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh01KK-205,0.48665795913669657,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh02KK-134,0.6911275758442557,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh04KK-017,0.975751200603362,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh04KK-030,0.12548360862247143,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh05KK-022,0.3437020186717087,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh05KK-170,0.16284734478048815,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh06KK-008-ALT,0.03398342258415376,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh06KK-026,0.48102795518274555,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh08KK-032,0.910655786791043,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh09KK-153,0.9801812296282708,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh10KK-170,0.9971732626464193,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh11KK-038,0.0001592213635023729,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh11KK-180,0.561160985730712,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh12KK-045,0.00017024338866565634,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh13KK-218,0.6728924998931486,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh13KK-223,0.4830232091946844,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh13KK-225,3.4594811727721556e-19,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh16KK-049,0.6828561039604853,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh16KK-302,0.938168173837941,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh18KK-293,0.32082754701638366,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh19KK-299,0.0035270990523671255,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh21KK-315,0.6682616341759582,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh21KK-316,0.8842614196989501,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh21KK-324,0.9358239022245779,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,mh22KK-060,0.9753880098108265,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,verifybamid,0.02977431810204208,Contaminated
NGS41-INDEL-V1_93_FFPE4791-S1_7,genotypecombo,0.36956521739130443,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh01KK-002,0.0005787743213417757,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh01KK-117,0.4822476140638844,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh01KK-205,0.33824038361748854,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh02KK-134,0.027457877686334762,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh04KK-017,0.5098369566210962,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh04KK-030,0.00989494761292645,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh05KK-022,0.0007589667327210508,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh05KK-170,0.6825797163294924,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh06KK-008-ALT,4.4000100452229196e-07,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh06KK-026,0.001705160273903683,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh08KK-032,0.49764265814163444,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh09KK-153,6.411185389497406e-11,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh10KK-170,0.03148190109630394,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh11KK-038,2.470005639022873e-06,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh11KK-180,0.28360377545190496,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh12KK-045,4.2700097484322544e-06,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh13KK-218,0.25518025282244666,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh13KK-223,0.4830205025308226,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh13KK-225,0.00036388141665019414,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh16KK-049,0.005014290447625093,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh16KK-302,0.01619332996937232,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh18KK-293,0.962451232343288,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh19KK-299,0.32062674299085425,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh21KK-315,0.6639689796005689,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh21KK-316,0.012104625141602978,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh21KK-324,0.499838790193274,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,mh22KK-060,0.9918154373146435,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,verifybamid,0.5377134479981829,Contaminated
NGS41-INDEL-V1_60_FFPE0260-S1-R03_40,genotypecombo,0.5,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh01KK-002,0.00015528435451418138,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh01KK-117,0.4540715824980752,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh01KK-205,0.10367732231483208,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh02KK-134,0.14624856988548507,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh04KK-017,0.003626943438382511,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh04KK-030,0.025549576801764395,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh05KK-022,0.4426667026080821,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh05KK-170,0.3124383622967811,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh06KK-008-ALT,0.00010615224234556928,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh06KK-026,6.331170595456063e-07,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh08KK-032,0.10030837841731909,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh09KK-153,0.00013367571583780414,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh10KK-170,0.27934568356586587,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh11KK-038,0.0029595377566246986,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh11KK-180,0.3511957931885582,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh12KK-045,0.9836850807530394,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh13KK-218,0.23778210936456212,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh13KK-223,0.005268930470572937,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh13KK-225,0.239333452875968,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh16KK-049,0.17456896854095522,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh16KK-302,0.18627919927541198,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh18KK-293,1.7810607338737638e-07,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh19KK-299,0.14016656000025648,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh21KK-315,4.301187932191422e-06,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh21KK-316,3.293613466150689e-05,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh21KK-324,0.047297827084440955,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,mh22KK-060,3.950008951370436e-12,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,verifybamid,0.42718506741549833,Contaminated
PE8909-S1_50_HQ0209-05_23_FFPE9187-S1-200_5_FFPE0260-S1-R01_5_FFPE2121-S1_17,genotypecombo,0.8695652173913044,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh01KK-002,0.32847853491649526,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh01KK-117,0.6463226072183627,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh01KK-205,0.3561839332721584,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh02KK-134,3.379689715831622e-17,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh04KK-017,6.6206196105480985e-06,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh04KK-030,0.19021189129179836,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh05KK-022,4.456310173756128e-19,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh05KK-170,1.2790149199910624e-17,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh06KK-008-ALT,1.1200011169625503e-15,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh06KK-026,1.3802551873026008e-13,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh08KK-032,0.36648485985167745,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh09KK-153,0.6218124693947162,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh10KK-170,2.2829972248635688e-19,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh11KK-038,2.449992393332634e-16,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh11KK-180,0.37966980941579315,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh12KK-045,0.3412898581647462,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh13KK-218,0.45696012407025266,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh13KK-223,0.23634184699369395,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh13KK-225,5.632341009101825e-15,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh16KK-049,0.15918163441167138,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh16KK-302,3.075607021610831e-19,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh18KK-293,0.6641893576063841,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh19KK-299,0.5428506153279549,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh21KK-315,0.8634654769396796,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh21KK-316,1.2713948638307617e-09,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh21KK-324,0.3333028967057835,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,mh22KK-060,0.9416380637596997,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,verifybamid,0.15944333175032518,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,genotypecombo,0.5,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh01KK-002,0.11222718521466386,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh01KK-117,0.5794220245148849,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh01KK-205,0.44833565657288643,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh02KK-134,1.6999720810362612e-16,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh04KK-017,0.44887123896151193,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh04KK-030,0.12884270465238779,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh05KK-022,1.9297674056589876e-17,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh05KK-170,2.7200052217719217e-14,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh06KK-008-ALT,1.570003584174183e-11,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh06KK-026,3.830708261373278e-13,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh08KK-032,0.4911308141407497,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh09KK-153,0.25539397181302437,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh10KK-170,2.322317490172772e-16,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh11KK-038,9.830022440621234e-12,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh11KK-180,0.29317155264684636,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh12KK-045,0.1164234017946263,Contaminated
PE0260-S1-200_90_HQ0209-05_10,mh13KK-218,0.2889858891204178,Contaminated
